Anio,Mes,CodigoPais,PaisOrigen,LongitudPais,LatitudPais,CodigoDepto,DepartamentoDestino,LongitudDpto,LatitudDpto,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolumenToneladas
2016,Diciembre,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,13763,395.74,1199047.49,0.71
2016,Diciembre,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,100080,23.07,108317.54,6.67
2016,Diciembre,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,33600,178.2,565640.42,1.53
2016,Diciembre,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,551520,124.12,470493.4,35.25
2016,Diciembre,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,24120,8,33703.38,1.58
2016,Diciembre,589,Perú,-75.25,-10,73,TOLIMA,-751953679078,443280938914,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,63720,75.29,247056.87,4.09
2016,Diciembre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,4200,28.77,87174.26,4.2
2016,Diciembre,211,Chile,-71,-30,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,23997.92,89.38,289428.11,24
2016,Diciembre,63,Argentina,-64,-34,5,ANTIOQUIA,-755760017134,624858636743,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,10400,52.92,161866.64,10.4
2016,Diciembre,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,2993.71,12.38,39202.09,2.99
2016,Diciembre,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,997.9,3.71,11747.44,1
2016,Diciembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207420000 - Carnes de pato sin trocear, congeladas.",Avícola,Carne y despojos comestibles de ganso o pato,KG,17702.88,74.42,229803.92,17.7
2016,Diciembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207450000 - Las demás carnes y despojos comestibles de patos, congelados.",Avícola,Carne y despojos comestibles de ganso o pato,KG,454.3,6.64,20505.25,0.45
2016,Diciembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,4966.92,21.35,71345.01,4.97
2016,Diciembre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,44392.02,97.66,306802.93,44.39
2016,Diciembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,18143.88,25.28,89641.89,18.14
2016,Diciembre,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,10929.96,27.39,91896.84,10.93
2016,Diciembre,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,3619.7,2.71,9926.06,3.62
2016,Diciembre,589,Perú,-75.25,-10,5,ANTIOQUIA,-755760017134,624858636743,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,44136.98,119.17,380049.93,44.14
2016,Diciembre,211,Chile,-71,-30,13,BOLÍVAR,-754964264795,103849883546,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,23999.22,112.8,365635.2,24
2016,Diciembre,589,Perú,-75.25,-10,13,BOLÍVAR,-754964264795,103849883546,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,10134.16,23.31,74625.71,10.13
2016,Diciembre,589,Perú,-75.25,-10,13,BOLÍVAR,-754964264795,103849883546,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,57027.37,319.48,988712.6,57.03
2016,Diciembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,4375.51,13.57,44044,4.38
2016,Diciembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,8344.67,17.29,54100.44,8.34
2016,Diciembre,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,5081.62,14.97,50893.17,5.08
2017,Enero,149,Canadá,-113.643,601.087,25,CUNDINAMARCA,-746692192503,437531467846,0407190000 - Los demás huevos fecundados para incubacion.,Avícola,Huevos,U,3800,4.56,18852.82,0.37
2017,Enero,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207420000 - Carnes de pato sin trocear, congeladas.",Avícola,Carne y despojos comestibles de ganso o pato,KG,2701.17,3.21,30536.24,2.7
2017,Julio,63,Argentina,-64,-34,5,ANTIOQUIA,-755760017134,624858636743,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,18625,95.99,292457.74,18.63
2017,Enero,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207450000 - Las demás carnes y despojos comestibles de patos, congelados.",Avícola,Carne y despojos comestibles de ganso o pato,KG,1051.36,8.16,32755.66,1.05
2017,Enero,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,8400,18.73,80270.1,6.3
2017,Enero,105,Brasil,-55,-10,8,ATLÁNTICO,-748132169683,109783195607,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,131040,138.02,449848.63,8.37
2017,Enero,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,40575,594.14,1782673.61,1.83
2017,Enero,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,44880,286.63,884989.5,1.8
2017,Enero,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,276120,56.14,211184.42,17.64
2017,Enero,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,12739.04,32.48,100705.3,12.74
2017,Enero,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,7739.9,36.07,111814.14,7.74
2017,Enero,23,Alemania,10.5,51.5,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,50,0.35,1063.72,0.05
2017,Enero,63,Argentina,-64,-34,5,ANTIOQUIA,-755760017134,624858636743,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,18625,95.26,283569.79,18.63
2017,Enero,63,Argentina,-64,-34,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,5000,25,74983.56,5
2017,Enero,211,Chile,-71,-30,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,24000,91.93,274265.78,24
2017,Enero,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,9000,38.5,124486.41,9
2017,Enero,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,17889.87,73.71,224217.3,17.89
2017,Enero,211,Chile,-71,-30,13,BOLÍVAR,-754964264795,103849883546,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,24017.36,112.88,344413.84,24.02
2017,Enero,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,24457.68,129.41,395509.54,24.46
2017,Enero,589,Perú,-75.25,-10,13,BOLÍVAR,-754964264795,103849883546,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,89979.63,499.36,1491009.19,89.98
2017,Enero,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207420000 - Carnes de pato sin trocear, congeladas.",Avícola,Carne y despojos comestibles de ganso o pato,KG,63,0.3,891.42,0.06
2017,Enero,249,Estados Unidos,-98.5,39.76,8,ATLÁNTICO,-748132169683,109783195607,"0207120000 - Carne de gallo o gallina sin trocear, congelada.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,25412.1,34.98,115144.05,25.41
2017,Enero,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,3301.59,8.42,25628.53,3.3
2017,Enero,493,México,-102,23,76,VALLE DEL CAUCA,-765215601611,34144187719,0407211000 - HUEVOS FRESCOS DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS PARA LA PRODUCCION DE VACUNAS (LIBRES DE PATÓGENOS ESPECÍFICOS).,Avícola,Huevos,U,32700,44.02,146554.87,2.03
2017,Febrero,105,Brasil,-55,-10,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,8960,99.77,293416.71,0.4
2017,Febrero,149,Canadá,-113.643,601.087,25,CUNDINAMARCA,-746692192503,437531467846,0407190000 - Los demás huevos fecundados para incubacion.,Avícola,Huevos,U,20400,24.48,94295.94,1.9
2017,Febrero,105,Brasil,-55,-10,8,ATLÁNTICO,-748132169683,109783195607,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,195120,158.78,522324.96,12.47
2017,Febrero,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,15364,303.88,892572.39,0.75
2017,Febrero,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,50349.27,188.95,559977.49,50.35
2017,Febrero,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,10995.8,43.62,138204.54,11
2017,Febrero,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,5012.2,22.21,67852.75,5.01
2017,Febrero,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,2213.15,5.74,16873.6,2.21
2017,Febrero,493,México,-102,23,76,VALLE DEL CAUCA,-765215601611,34144187719,0407211000 - HUEVOS FRESCOS DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS PARA LA PRODUCCION DE VACUNAS (LIBRES DE PATÓGENOS ESPECÍFICOS).,Avícola,Huevos,U,16000,6.51,26781.65,0.99
2017,Marzo,149,Canadá,-113.643,601.087,25,CUNDINAMARCA,-746692192503,437531467846,0407190000 - Los demás huevos fecundados para incubacion.,Avícola,Huevos,U,12200,14.64,57712.04,1.16
2017,Marzo,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207420000 - Carnes de pato sin trocear, congeladas.",Avícola,Carne y despojos comestibles de ganso o pato,KG,192,1,3637.22,0.19
2017,Marzo,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207450000 - Las demás carnes y despojos comestibles de patos, congelados.",Avícola,Carne y despojos comestibles de ganso o pato,KG,1321.15,27.96,88871.55,1.32
2017,Marzo,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207420000 - Carnes de pato sin trocear, congeladas.",Avícola,Carne y despojos comestibles de ganso o pato,KG,1758.65,6.18,32526.13,1.76
2017,Marzo,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207450000 - Las demás carnes y despojos comestibles de patos, congelados.",Avícola,Carne y despojos comestibles de ganso o pato,KG,1939.13,6.82,35863.98,1.94
2017,Marzo,105,Brasil,-55,-10,8,ATLÁNTICO,-748132169683,109783195607,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,29440,974.37,2885729.22,1.39
2017,Marzo,105,Brasil,-55,-10,8,ATLÁNTICO,-748132169683,109783195607,"0407110000 - HUEVOS FECUNDADOS PARA INCUBACION, DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS.",Avícola,Huevos,U,331560,287.89,972425.45,21.18
2017,Marzo,105,Brasil,-55,-10,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,25760,298.47,882716.9,1.19
2017,Marzo,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,16515,474.75,1419522.82,0.85
2017,Marzo,149,Canadá,-113.643,601.087,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,47468,287.58,924583.61,1.9
2017,Marzo,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,1795,12.37,41291.87,0.12
2017,Marzo,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,26532,212.86,644237.74,1.35
2017,Marzo,211,Chile,-71,-30,25,CUNDINAMARCA,-746692192503,437531467846,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,24000,99.36,299663.04,24
2017,Marzo,63,Argentina,-64,-34,5,ANTIOQUIA,-755760017134,624858636743,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,18625,97.78,293247.02,18.63
2017,Marzo,211,Chile,-71,-30,25,CUNDINAMARCA,-746692192503,437531467846,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,11216.54,38.29,115975.53,11.22
2017,Marzo,249,Estados Unidos,-98.5,39.76,13,BOLÍVAR,-754964264795,103849883546,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,24493.97,129.6,390842.73,24.49
2017,Marzo,589,Perú,-75.25,-10,13,BOLÍVAR,-754964264795,103849883546,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,43874.88,210.6,631867.23,43.87
2017,Marzo,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0207420000 - Carnes de pato sin trocear, congeladas.",Avícola,Carne y despojos comestibles de ganso o pato,KG,479.29,2.05,6186.8,0.48
2017,Marzo,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,4789.11,14.41,44137.79,4.79
2017,Marzo,493,México,-102,23,76,VALLE DEL CAUCA,-765215601611,34144187719,0407211000 - HUEVOS FRESCOS DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS PARA LA PRODUCCION DE VACUNAS (LIBRES DE PATÓGENOS ESPECÍFICOS).,Avícola,Huevos,U,32000,28.06,100197.27,1.98
2017,Abril,105,Brasil,-55,-10,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,16800,186.24,550658.19,0.75
2017,Abril,149,Canadá,-113.643,601.087,25,CUNDINAMARCA,-746692192503,437531467846,0407190000 - Los demás huevos fecundados para incubacion.,Avícola,Huevos,U,21600,25.92,100033.12,2.05
2017,Abril,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207450000 - Las demás carnes y despojos comestibles de patos, congelados.",Avícola,Carne y despojos comestibles de ganso o pato,KG,592.3,25.94,82875.41,0.59
2017,Abril,105,Brasil,-55,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,14680,422.06,1222914.1,0.76
2017,Abril,149,Canadá,-113.643,601.087,25,CUNDINAMARCA,-746692192503,437531467846,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,1750,30.64,97611.72,0.12
2017,Abril,493,México,-102,23,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0407211000 - HUEVOS FRESCOS DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS PARA LA PRODUCCION DE VACUNAS (LIBRES DE PATÓGENOS ESPECÍFICOS).,Avícola,Huevos,U,2000,3.47,11483.54,0.12
2017,Abril,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,45.4,0.02,859.25,0.05
2017,Abril,211,Chile,-71,-30,25,CUNDINAMARCA,-746692192503,437531467846,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,24000,60.84,179913.11,24
2017,Abril,589,Perú,-75.25,-10,25,CUNDINAMARCA,-746692192503,437531467846,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,7829.15,21.14,64765.1,7.83
2017,Abril,589,Perú,-75.25,-10,25,CUNDINAMARCA,-746692192503,437531467846,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,23969.58,92.02,270208.47,23.97
2017,Abril,211,Chile,-71,-30,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,48000,183.83,536026.61,48
2017,Abril,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,1995.84,7.47,22781.89,2
2017,Abril,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207420000 - Carnes de pato sin trocear, congeladas.",Avícola,Carne y despojos comestibles de ganso o pato,KG,1331.24,5.9,17664.28,1.33
2017,Abril,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207450000 - Las demás carnes y despojos comestibles de patos, congelados.",Avícola,Carne y despojos comestibles de ganso o pato,KG,3175.26,52.5,157211.62,3.18
2017,Abril,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,13966.84,64.78,197117.23,13.97
2017,Abril,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,4571.43,11.19,33036,4.57
2017,Abril,493,México,-102,23,76,VALLE DEL CAUCA,-765215601611,34144187719,0407211000 - HUEVOS FRESCOS DE GALLINA DE LA ESPECIE GALLUS DOMESTICUS PARA LA PRODUCCION DE VACUNAS (LIBRES DE PATÓGENOS ESPECÍFICOS).,Avícola,Huevos,U,38000,50.93,165839.01,2.36
2017,Abril,249,Estados Unidos,-98.5,39.76,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,3048,21.27,69334.09,0.21
2017,Mayo,105,Brasil,-55,-10,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,8960,99.77,301788.8,0.4
2017,Mayo,149,Canadá,-113.643,601.087,25,CUNDINAMARCA,-746692192503,437531467846,0407190000 - Los demás huevos fecundados para incubacion.,Avícola,Huevos,U,21600,25.92,103657.33,2.05
